Estimaciones intercensales de población
    Evolución de la población de España entre los Censos de 1970 y 1981

Evolución de la población de España entre los Censos de 1970 y 1981   por fecha de referencia; comunidad autónoma; sexo; edad y año.
Unidades:personas


,Total,,,Andalucía,,,Aragón,,,Asturias (Principado de),,,Balears (Illes),,,Canarias,,,Cantabria,,,Castilla y León,,,Castilla -La Mancha,,,Cataluña,,,Comunidad Valenciana,,,Extremadura,,,Galicia,,,Madrid (Com. de),,,Murcia (Región de),,,Navarra (C. Foral de),,,País Vasco,,,Rioja (La),,,Ceuta y Melilla,,,
      1980,"625952.0","317015.0","308937.0","117407.0","59597.0","57810.0","18560.0","9396.0","9164.0","17399.0","8835.0","8564.0","9300.0","4735.0","4565.0","25429.0","13079.0","12350.0","8305.0","4229.0","4076.0","45460.0","23279.0","22181.0","29595.0","15084.0","14511.0","89805.0","45478.0","44327.0","58298.0","29220.0","29078.0","20483.0","10406.0","10077.0","43187.0","21965.0","21222.0","75636.0","37871.0","37765.0","16387.0","8202.0","8185.0","8413.0","4284.0","4129.0","35847.0","17993.0","17854.0","4114.0","2168.0","1946.0","2327.0","1194.0","1133.0",
      1981,"642395.0","325905.0","316490.0","120562.0","61287.0","59275.0","18949.0","9603.0","9346.0","17664.0","8957.0","8707.0","9612.0","4913.0","4699.0","26438.0","13634.0","12804.0","8442.0","4304.0","4138.0","45842.0","23491.0","22351.0","30100.0","15414.0","14686.0","92361.0","46860.0","45501.0","60288.0","30254.0","30034.0","20688.0","10507.0","10181.0","43723.0","22288.0","21435.0","78497.0","39415.0","39082.0","16925.0","8493.0","8432.0","8585.0","4389.0","4196.0","37120.0","18628.0","18492.0","4213.0","2240.0","1973.0","2386.0","1228.0","1158.0",

Notas:
  1.- Los cálculos se han realizado para la población residente.

  2.- "fecha de referencia": Indica la fecha dentro del año para la que se calculan las  poblaciones.


Fuente:Instituto Nacional de Estadística


Paseo de la Castellana; 183 - 28071 - Madrid - España Teléfono: (+34) 91 583 91 00 - Contacta:www.ine.es/infoine
